entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	inhibitor	DB02383	TOLRESTAT
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07093	{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02994	HYDROXYDIMETHYLARSINE OXIDE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02132	[3-(4-BROMO-2-FLUORO-BENZYL)-7-CHLORO-2,4-DIOXO-3,4-DIHYDRO-2H-QUINAZOLIN-1-YL]-ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB08084	IDD594
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB08449	2-(3-((4,5,7-TRIFLUOROBENZO[D]THIAZOL-2-YL)METHYL)-1H-PYRROLO[2,3-B]PYRIDIN-1-YL)ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07999	{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07030	(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02518	N-ACETYLALANINE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02007	ALPHA-D-GLUCOSE-6-PHOSPHATE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07450	2[4-BROMO-2-FLUOROPHENYL)METHYL]-6-FLUOROSPIRO[ISOQUINOLINE-4-(1H),3'-PYRROLIDINE]-1,2',3,5'(2H)-TETRONE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	inhibitor	DB02712	SORBINIL
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB04272	CITRIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	inhibitor	DB00605	SULINDAC
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07139	3-[5-(3-NITROPHENYL)THIOPHEN-2-YL]PROPANOIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02020	ALRESTATIN
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07028	(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02101	FIDARESTAT(STEREOISOMER)
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07063	{3-[(4,5,7-TRIFLUORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-1H-INDOL-1-YL}ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB02834	IDD552
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB08000	2-(CARBOXYMETHYL)-1-OXO-1,2-DIHYDRONAPHTHO[1,2-D]ISOTHIAZOLE-4-CARBOXYLIC ACID 3,3-DIOXIDE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB00157	NADH
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB08772	3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	inhibitor	DB02021	FIDARESTAT
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB01689	INHIBITOR IDD 384
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	TdgClinicalTrial	n/a	RANIRESTAT	RANIRESTAT
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	GuideToPharmacologyInteractions	n/a	7419	ZOPOLRESTAT
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	GuideToPharmacologyInteractions	n/a	7404	TOLRESTAT
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	GuideToPharmacologyInteractions	n/a	7411	LIDORESTAT
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	GuideToPharmacologyInteractions	n/a	7415	SORBINIL
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	GuideToPharmacologyInteractions	n/a	7418	ZENARESTAT
B4GALT3	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3	DrugBank	n/a	DB00141	N-ACETYL-D-GLUCOSAMINE
CCL2	chemokine (C-C motif) ligand 2	DrugBank	inhibitor	DB01406	DANAZOL
CCL2	chemokine (C-C motif) ligand 2	DrugBank	inhibitor	DB01055	MIMOSINE
CCL2	chemokine (C-C motif) ligand 2	TdgClinicalTrial	n/a	NOX-E36	NOX-E36
CCL2	chemokine (C-C motif) ligand 2	TTD	inhibitor	DPR000102	RS-504393
CCL2	chemokine (C-C motif) ligand 2	TTD	inhibitor	DPR000072	MCP-1
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB07136	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(R)-HYDROXY[(1R)-2-METHYL-1-{[(3-PHENYLPROPYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB07269	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-[(1R)-1-{[(BENZYLOXY)CARBONYL]AMINO}-2-METHYLPROPYL](HYDROXY)PHOSPHORYL]PROPANOIC ACID
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB07182	(2S)-2-(3-{[AMINO(IMINO)METHYL]AMINO}PHENYL)-3-[(S)-HYDROXY(3-PHENYLPROPYL)PHOSPHORYL]PROPANOIC ACID
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB04723	2-(3-GUANIDINOPHENYL)-3-MERCAPTOPROPANOIC ACID
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB04272	CITRIC ACID
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB07157	(5R,6S,8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-2,7-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB06835	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID
CPB1	carboxypeptidase B1 (tissue)	DrugBank	n/a	DB06921	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-HYDROXY{(1R)-2-METHYL-1-[(PHENYLSULFONYL)AMINO]PROPYL}PHOSPHORYL]PROPANOIC ACID
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	4303	RYANODINE
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	707	CA<SUP>2+</SUP>
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	4172	DANTROLENE
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	708	MG<SUP>2+</SUP>
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	2432	RUTHENIUM RED
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	407	CAFFEINE
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	707	CA<SUP>2+</SUP>
RYR3	ryanodine receptor 3	GuideToPharmacologyInteractions	n/a	1713	ATP
NARS2	asparaginyl-tRNA synthetase 2, mitochondrial (putative)	DrugBank	n/a	DB00174	L-ASPARAGINE
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	5908	MRS2905
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	5909	MRS2802
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	1749	URIDINE DIPHOSPHATE
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	3337	MRS2690
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	6203	&ALPHA;.&BETA;-METHYLENE-2-THIO-UDP
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	6202	2-THIO-UDP
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	1783	UDP-GLUCOSE
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	1782	UDP-GALACTOSE
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	1779	UDP N-ACETYL-GLUCOSAMINE
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	1784	UDP-GLUCURONIC ACID
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	GuideToPharmacologyInteractions	n/a	5802	PPTN
P2RY14	purinergic receptor P2Y, G-protein coupled, 14	TdgClinicalTrial	n/a	MC-1	MC-1
CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1	PharmGKB	n/a	PA451644	THALIDOMIDE
CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1	PharmGKB	n/a	PA449383	DOCETAXEL
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00002	CETUXIMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00072	TRASTUZUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB02944	ALPHA-D-MANNOSE
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00087	ALEMTUZUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00075	MUROMONAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00078	IBRITUMOMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00005	ETANERCEPT
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00095	EFALIZUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00081	TOSITUMOMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00074	BASILIXIMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00112	BEVACIZUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00073	RITUXIMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00056	GEMTUZUMAB OZOGAMICIN
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00108	NATALIZUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00092	ALEFACEPT
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00054	ABCIXIMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00051	ADALIMUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00111	DACLIZUMAB
C1R	complement component 1, r subcomponent	DrugBank	n/a	DB00110	PALIVIZUMAB
C1R	complement component 1, r subcomponent	GuideToPharmacologyInteractions	n/a	4262	NAFAMOSTAT
CYP26C1	cytochrome P450, family 26, subfamily C, polypeptide 1	TdgClinicalTrial	n/a	TALAROZOLE	TALAROZOLE
SYTL4	synaptotagmin-like 4	DrugBank	n/a	DB00071	INSULIN, PORCINE
SYTL4	synaptotagmin-like 4	DrugBank	n/a	DB00030	INSULIN RECOMBINANT
FTH1	ferritin, heavy polypeptide 1	DrugBank	other/unknown	DB00893	IRON DEXTRAN
SCGB3A1	secretoglobin, family 3A, member 1	PharmGKB	n/a	PA162372840	SUNITINIB
GRIK3	glutamate receptor, ionotropic, kainate 3	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
GRIK3	glutamate receptor, ionotropic, kainate 3	TdgClinicalTrial	n/a	TEZAMPANEL	TEZAMPANEL
GRIK3	glutamate receptor, ionotropic, kainate 3	GuideToPharmacologyInteractions	n/a	4075	[<SUP>3</SUP>H](2S,4R)-4-METHYLGLUTAMATE
GRIK3	glutamate receptor, ionotropic, kainate 3	GuideToPharmacologyInteractions	n/a	4231	KAINATE
GRIK3	glutamate receptor, ionotropic, kainate 3	GuideToPharmacologyInteractions	n/a	4185	DYSIHERBAINE
GRIK3	glutamate receptor, ionotropic, kainate 3	GuideToPharmacologyInteractions	n/a	4085	[<SUP>3</SUP>H]KAINATE
GRIK3	glutamate receptor, ionotropic, kainate 3	GuideToPharmacologyInteractions	n/a	4317	SYM2081
GRIK3	glutamate receptor, ionotropic, kainate 3	GuideToPharmacologyInteractions	n/a	4092	[<SUP>3</SUP>H]UBP310
ENOPH1	enolase-phosphatase 1	DrugBank	n/a	DB07912	2-OXOHEPTYLPHOSPHONIC ACID
TNFRSF25	tumor necrosis factor receptor superfamily, member 25	GuideToPharmacologyInteractions	n/a	5071	TL1A
TNFRSF13B	tumor necrosis factor receptor superfamily, member 13B	GuideToPharmacologyInteractions	n/a	5069	BAFF
TNFRSF13B	tumor necrosis factor receptor superfamily, member 13B	TdgClinicalTrial	n/a	LYMPHORAD	LYMPHORAD
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	DACTOLISIB	DACTOLISIB
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	GSK2126458	GSK2126458
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BAY80-6946	BAY80-6946
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	DACTOLISIB	DACTOLISIB
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	GSK2126458	GSK2126458
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BAY80-6946	BAY80-6946
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	DACTOLISIB	DACTOLISIB
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenomeClinicalTrial	inhibitor	BUPARLISIB HYDROCHLORIDE	BUPARLISIB HYDROCHLORIDE
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	TdgClinicalTrial	n/a	SF1126	SF1126
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	TdgClinicalTrial	n/a	RIGOSERTIB	RIGOSERTIB
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	PI-103	PI-103
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	PF-4691502	PF-4691502
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	GDC-0980	GDC-0980
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	PKI-587	PKI-587
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	GSK2636771	GSK2636771
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	BGJ398	BGJ398
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	PWT33597	PWT33597
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	PX-866	PX-866
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	XL147	XL147
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	BEZ235	BEZ235
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	SF1126	SF1126
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	XL-765	XL-765
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	BAY80-6946	BAY80-6946
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	GDC-0941	GDC-0941
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	SOPHORETIN	SOPHORETIN
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	BKM120	BKM120
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	MyCancerGenome	inhibitor	BYL719	BYL719
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	GuideToPharmacologyInteractions	n/a	7743	CH5132799
PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	GuideToPharmacologyInteractions	n/a	5715	TG-100-115
